('gorda', 0.4793772141695838)
('guardaba', 0.4793772141695838)
('hacemos', 0.4793772141695838)
('informar', 0.4793772141695838)
('lesionen', 0.4793772141695838)
('murrieta', 0.4793772141695838)
('méxicopachuca', 0.4793772141695838)
('nazi', 0.4793772141695838)
('normalmente', 0.4793772141695838)
('occidente', 0.4793772141695838)
('permaneciendo', 0.4793772141695838)
('persecución', 0.4793772141695838)
('pickfford', 0.4793772141695838)
('pintura', 0.4793772141695838)
('policia', 0.4793772141695838)
('primavera', 0.4793772141695838)
('raya', 0.4793772141695838)
('rebelión', 0.4793772141695838)
('repetitivas', 0.4793772141695838)
('resueltos', 0.4793772141695838)
('urbe', 0.4793772141695838)
('eran', 0.47907921311958823)
('naturaleza', 0.47907921311958823)
('detener', 0.4790142668684877)
('puesto', 0.4790142668684877)
('villa', 0.4787810265889581)
('prd', 0.47858071138210506)
('castillo', 0.478463466785578)
('independencia', 0.478463466785578)
('padecido', 0.478463466785578)
('pichucalco', 0.478463466785578)
('representa', 0.478463466785578)
('velocidad', 0.4784483903958478)
('desalojos', 0.4784442024255001)
('hombres', 0.47799096290006093)
('herramienta', 0.4778602375066636)
('peligro', 0.4778081718447463)
('especie', 0.4774627193898646)
('recibido', 0.47727712213377904)
('cuales', 0.47688059690983425)
('salieron', 0.4767141764951897)
('consejo', 0.47667779843291525)
('periodistas', 0.47667779843291525)
('negocio', 0.47644234383794576)
('propio', 0.47644234383794576)
('casa', 0.47609483576188705)
('firmas', 0.475695968763438)
('jóvenes', 0.475695968763438)
('ordenó', 0.475695968763438)
('alterno', 0.47566451675052623)
('controversia', 0.47566451675052623)
('insurrección', 0.47566451675052623)
('posibilitó', 0.47566451675052623)
('revisten', 0.47566451675052623)
('evidente', 0.47563207968388393)
('profesional', 0.47563207968388393)
('utilizado', 0.47563207968388393)
('ruiz', 0.47541644048879894)
('bancarios', 0.47529109644479983)
('roberto', 0.4751782087707744)
('partir', 0.4751045889205453)
('segundo', 0.47501723107866445)
('peor', 0.47496356498993303)
('centros', 0.4749320940253253)
('aplica', 0.474383701521984)
('corrupta', 0.474383701521984)
('frecuencia', 0.474383701521984)
('lucid', 0.474383701521984)
('positiva', 0.47426422445132643)
('mejor', 0.47425689729549686)
('mínimo', 0.4740790458028143)
('décadas', 0.4740295884416213)
('playa', 0.4739896416915455)
('públicas', 0.4737300250954104)
('acusado', 0.47372620473819604)
('legislativo', 0.47372620473819604)
('mir', 0.47372620473819604)
('peraza', 0.47372620473819604)
('nunca', 0.4735427913462513)
('panista', 0.4735427913462513)
('ddf', 0.4731652966620547)
('falleció', 0.4730059577848742)
('menores', 0.4724406624468449)
('aterrizaje', 0.4724386266628369)
('democrático', 0.4724386266628369)
('dolor', 0.4723147666325648)
('colosio', 0.47200582338251057)
('bajar', 0.4718869451981841)
('comprar', 0.4718869451981841)
('cronología', 0.4718869451981841)
('descompostura', 0.4718869451981841)
('desprenderse', 0.4718869451981841)
('eliminó', 0.4718869451981841)
('extenderá', 0.4718869451981841)
('gesticulaciones', 0.4718869451981841)
('jarocho', 0.4718869451981841)
('kanan', 0.4718869451981841)
('localidad', 0.4718869451981841)
('manifestantes', 0.4718869451981841)
('precisan', 0.4718869451981841)
('pude', 0.4718869451981841)
('recursividad', 0.4718869451981841)
('registra', 0.4718869451981841)
('repetición', 0.4718869451981841)
('solucione', 0.4718869451981841)
('titular', 0.4718869451981841)
('trastocan', 0.4718869451981841)
('financieros', 0.4718519609350466)
('g', 0.47167237180179455)
('carteras', 0.4713714599564977)
('obligaciones', 0.4711161231412221)
('adquirir', 0.47091498341402355)
('pérez', 0.47091498341402355)
('quedaron', 0.47091498341402355)
('domingo', 0.47058209945769386)
('éstas', 0.47012691403223017)
('astronautas', 0.46974742231369476)
('bancarias', 0.4694976288571964)
('lozano', 0.46939984740682694)
('mediano', 0.46939984740682694)
('predio', 0.46939984740682694)
('acelerar', 0.46939018887438416)
('convergencia', 0.46939018887438416)
('encarecimiento', 0.46939018887438416)
('querían', 0.46939018887438416)
('debido', 0.4693860386626793)
('créditos', 0.469021681796159)
('manejó', 0.4689889426908141)
('avenida', 0.4689650165146033)
('modernizarse', 0.4689650165146033)
('realpolitik', 0.4689650165146033)
('teléfono', 0.4689650165146033)
('ezln', 0.46887639041223117)
('retroceso', 0.46843490948772815)
('representan', 0.46816162326277116)
('artículos', 0.4681418107124842)
('carreteras', 0.4680229500221721)
('modificaciones', 0.4680229500221721)
('maíz', 0.4676951776254991)
('eficacia', 0.4671241681379579)
('cioac', 0.46704695114955735)
('olor', 0.46704695114955735)
('réditos', 0.46704695114955735)
('corto', 0.4667318497692957)
('fundamental', 0.4663037674363992)
('relación', 0.4660889051127159)
('amortizaciones', 0.46608495846773934)
('declaraciones', 0.4659198460016261)
('almoloya', 0.46561526639664186)
('amplíen', 0.4652306201760631)
('pueblos', 0.4652306201760631)
('cheques', 0.4650642090671842)
('empresarios', 0.46495794396897594)
('instalaciones', 0.4648846967460872)
('viernes', 0.46459432455039673)
('abordaje', 0.4643966762267843)
('acto', 0.4643966762267843)
('amhym', 0.4643966762267843)
('asesino', 0.4643966762267843)
('brutal', 0.4643966762267843)
('comunista', 0.4643966762267843)
('consigo', 0.4643966762267843)
('contarse', 0.4643966762267843)
('cupos', 0.4643966762267843)
('dilucidando', 0.4643966762267843)
('distingue', 0.4643966762267843)
('dotaciones', 0.4643966762267843)
('exitosa', 0.4643966762267843)
('formó', 0.4643966762267843)
('impresionado', 0.4643966762267843)
('incluyendo', 0.4643966762267843)
('indicaba', 0.4643966762267843)
('inverlat', 0.4643966762267843)
('mermado', 0.4643966762267843)
('orientarlos', 0.4643966762267843)
('poca', 0.4643966762267843)
('políticoelectoral', 0.4643966762267843)
('preponderante', 0.4643966762267843)
('previsión', 0.4643966762267843)
('prófugos', 0.4643966762267843)
('salido', 0.4643966762267843)
('sensores', 0.4643966762267843)
('solicitaba', 0.4643966762267843)
('subcoordinador', 0.4643966762267843)
('trasladaron', 0.4643966762267843)
('usuario', 0.4643966762267843)
('vieja', 0.4643966762267843)
('apostados', 0.46425168064343214)
('beltrones', 0.46425168064343214)
('católica', 0.46425168064343214)
('democratizadores', 0.46425168064343214)
('nombres', 0.46425168064343214)
('servidor', 0.46425168064343214)
('decidir', 0.4642010365958673)
('constante', 0.46419218217397595)
('desarrollar', 0.46416394527826366)
('materias', 0.46416394527826366)
('artículo', 0.46415499175752606)
('nucleares', 0.46402218193621864)
('finales', 0.4639640992996241)
('comportamiento', 0.4632342591971153)
('presenta', 0.4631099060156019)
('salarios', 0.4630872309879272)
('detenido', 0.46297221910724723)
('riesgo', 0.4629695355709953)
('conocimiento', 0.462722442342617)
('proteja', 0.462722442342617)
('deben', 0.4623446349812601)
('neumonía', 0.4623013975275867)
('gaucho', 0.46226551627868046)
('perezcan', 0.46226551627868046)
('pri', 0.46226551627868046)
('revisión', 0.46226551627868046)
('esteban', 0.46174131490595816)
('inducir', 0.46174131490595816)
('minutos', 0.4612809394069701)
('lácteo', 0.4612013271508512)
('lectores', 0.4607885384851514)
('maría', 0.4607885384851514)
('alzas', 0.46071381803843137)
('próxima', 0.46071381803843137)
('hubiera', 0.4606515417410844)
('norteamérica', 0.4606515417410844)
('aspectos', 0.46052732819370096)
('fuentes', 0.46052732819370096)
('federalismo', 0.4604274751375106)
('hizo', 0.46033472109897866)
('encuentran', 0.46031802449351406)
('realmente', 0.46028703349287997)
('desequilibrios', 0.460089871137551)
('maneje', 0.460089871137551)
('daño', 0.4599160445948047)
('asientan', 0.4595144185960502)
('específicos', 0.4595144185960502)
('comandante', 0.45940316357918454)
('verde', 0.4590230651576221)
('perder', 0.45896873968667523)
('electrónico', 0.458915766160719)
('líder', 0.4587789744982345)
('margaritas', 0.4586834254032697)
('remuneraciones', 0.4586834254032697)
('expectativas', 0.45839793353567665)
('palabras', 0.45839793353567665)
('inversionistas', 0.4583233267733387)
('producto', 0.45831766234684584)
('distintos', 0.4577975808005094)
('enfrentar', 0.4577975808005094)
('estaba', 0.4577975808005094)
('acceso', 0.457686343384021)
('sutaur', 0.45761068649559866)
('afecta', 0.4570905570877778)
('drama', 0.45703390350367035)
('presentaron', 0.45703390350367035)
('queda', 0.45703390350367035)
('cristianos', 0.45690640725538456)
('derrumbaba', 0.45690640725538456)
('elaborado', 0.45690640725538456)
('forraje', 0.45690640725538456)
('grossealliance', 0.45690640725538456)
('gubernatura', 0.45690640725538456)
('inicialmente', 0.45690640725538456)
('payasita', 0.45690640725538456)
('prm', 0.45690640725538456)
('registrada', 0.45690640725538456)
('retomar', 0.45690640725538456)
('técnicas', 0.45690640725538456)
('integrantes', 0.4563609627566373)
('hijos', 0.45621783373541863)
('tenemos', 0.45621555830018934)
('asueto', 0.4561970159007997)
('descubrimiento', 0.4561970159007997)
('expone', 0.4561970159007997)
('organismos', 0.4561970159007997)
('agobia', 0.45556601604275754)
('educar', 0.45556601604275754)
('estacionamiento', 0.45556601604275754)
('evoluciona', 0.45556601604275754)
('finca', 0.45556601604275754)
('generadoras', 0.45556601604275754)
('quinto', 0.45556601604275754)
('varían', 0.45556601604275754)
('primas', 0.455514927664383)
('hombre', 0.4554921185025635)
('elegir', 0.45549211850256344)
('existir', 0.45549211850256344)
('semestre', 0.45540835346110453)
('demandó', 0.45537840656307765)
('utilizar', 0.45495647666956274)
('ejecutivo', 0.45479125532431525)
('catástrofe', 0.45477715654866824)
('convocar', 0.45477715654866824)
('ctm', 0.45477715654866824)
('vivir', 0.45477715654866824)
('oscar', 0.4544406968698535)
('contables', 0.4544096509315847)
('convertida', 0.4544096509315847)
('participado', 0.4544096509315847)
('auditorias', 0.4540734247287363)
('productor', 0.4540734247287363)
('manejar', 0.4538759913345473)
('hicieron', 0.4536962919819275)
('voz', 0.4536537859818547)
('puente', 0.4535283217532102)
('crecer', 0.4532589806211471)
('sociales', 0.45318706497291733)
('simple', 0.45293042325337884)
('básicamente', 0.4528790498354551)
('extranjeros', 0.45266247574732904)
('delito', 0.4524404813594449)
('castellanos', 0.45201053271546926)
('medidas', 0.45201053271546926)
('ajustes', 0.451680213763168)
('intervención', 0.451680213763168)
('habrá', 0.4515552086198038)
('indemnizaciones', 0.45153642436890534)
('áreas', 0.45153642436890534)
('mexicanas', 0.45133228599476827)
('maltrato', 0.4511923673089116)
('ramo', 0.4511249510579556)
('similares', 0.4509755061520576)
('conocer', 0.4508016230013476)
('determinar', 0.4506897038766862)
('inicia', 0.4505309525338347)
('económicos', 0.45041810415456274)
('u', 0.4503344603324129)
('utilidades', 0.4503344603324129)
('archivo', 0.4501956985199755)
('buscar', 0.4501956985199755)
('azul', 0.45003989450128623)
('definitivo', 0.45003989450128623)
('directamente', 0.45003989450128623)
('natural', 0.44980676516197626)
('goldman', 0.44974891592179594)
('selección', 0.44974891592179594)
('afortunados', 0.44941613828398486)
('costó', 0.44941613828398486)
('enriquecer', 0.44941613828398486)
('paradigma', 0.44941613828398486)
('trajo', 0.44941613828398486)
('veremos', 0.44941613828398486)
('aplicará', 0.4494161382839848)
('através', 0.4494161382839848)
('auditoria', 0.4494161382839848)
('averiguar', 0.4494161382839848)
('carta', 0.4494161382839848)
('catalizador', 0.4494161382839848)
('chivos', 0.4494161382839848)
('comprendo', 0.4494161382839848)
('desalojo', 0.4494161382839848)
('desarrollada', 0.4494161382839848)
('desentrañar', 0.4494161382839848)
('efecto', 0.4494161382839848)
('escribirse', 0.4494161382839848)
('especulación', 0.4494161382839848)
('estratosféricas', 0.4494161382839848)
('experimentales', 0.4494161382839848)
('guatemalteca', 0.4494161382839848)
('ingestión', 0.4494161382839848)
('lista', 0.4494161382839848)
('magana', 0.4494161382839848)
('maxis', 0.4494161382839848)
('pixar', 0.4494161382839848)
('porcentaje', 0.4494161382839848)
('priva', 0.4494161382839848)
('proscripción', 0.4494161382839848)
('renegociaron', 0.4494161382839848)
('restringido', 0.4494161382839848)
('segura', 0.4494161382839848)
('susto', 0.4494161382839848)
('tremendo', 0.4494161382839848)
('generales', 0.44941613828398475)
('régimen', 0.44932753497059075)
('aceptamos', 0.4488665158068346)
('funcional', 0.4488665158068346)
('investigadores', 0.4488263530715042)
('excelsior', 0.448610921691116)
('presiones', 0.4485376319665235)
('les', 0.4485332393627049)
('completo', 0.4484302251924462)
('instalación', 0.4484302251924462)
('prevé', 0.4484302251924462)
('establecidas', 0.4484163236121842)
('llegó', 0.4480214170418663)
('línea', 0.44752661575965)
('fascios', 0.44730677918665057)
('virud', 0.44730677918665057)
('reto', 0.44714059891161567)
('presentación', 0.4467802437700084)
('cosas', 0.44661868183571485)
('fraude', 0.44661868183571485)
('movimiento', 0.4462435542758271)
('trimestre', 0.44600113152787435)
('usar', 0.44581470147927693)
('controles', 0.4457641333425148)
('eso', 0.44552615021633984)
('predicciones', 0.4454244071148556)
('elevó', 0.4450905694979694)
('pedir', 0.4450905694979694)
('informarle', 0.4448992785373876)
('presión', 0.4448992785373876)
('permitirán', 0.44489927853738753)
('siguientes', 0.4448152004342958)
('retiro', 0.44458690828899966)
('pasará', 0.4445693424990248)
('pesodólar', 0.4445693424990248)
('cumplió', 0.444422625636385)
('deberá', 0.444422625636385)
('hormiga', 0.444422625636385)
('pendiente', 0.444422625636385)
('anunció', 0.4444126064370754)
('aquel', 0.44342392310686496)
('sufren', 0.44334347266408525)
('presentarse', 0.44326432426715995)
('marcos', 0.4426466094879047)
('facultades', 0.44258422490746385)
('perspectiva', 0.4422898760979323)
('alemanista', 0.4421670155709117)
('apoteótica', 0.4421670155709117)
('asfixia', 0.4421670155709117)
('austria', 0.4421670155709117)
('núñez', 0.4421670155709117)
('sayula', 0.4421670155709117)
('subasta', 0.4421670155709117)
('viva', 0.4421670155709117)
('alcanzaron', 0.4419258693125851)
('beneficios', 0.4419258693125851)
('canacintra', 0.4419258693125851)
('canadá', 0.4419258693125851)
('claramente', 0.4419258693125851)
('concecuencia', 0.4419258693125851)
('concerniente', 0.4419258693125851)
('cívicos', 0.4419258693125851)
('deplorables', 0.4419258693125851)
('desesperado', 0.4419258693125851)
('edwards', 0.4419258693125851)
('estrecharon', 0.4419258693125851)
('famoso', 0.4419258693125851)
('independiente', 0.4419258693125851)
('inminencia', 0.4419258693125851)
('internacionalización', 0.4419258693125851)
('llamarle', 0.4419258693125851)
('manejador', 0.4419258693125851)
('maquila', 0.4419258693125851)
('multitud', 0.4419258693125851)
('obreropatronal', 0.4419258693125851)
('portavoces', 0.4419258693125851)
('promoción', 0.4419258693125851)
('pusiera', 0.4419258693125851)
('trasferencia', 0.4419258693125851)
('auditorías', 0.4418922626405707)
('absalón', 0.44136833188232893)
('donaldo', 0.4413496947763236)
('propuestas', 0.44125578284537054)
('dan', 0.44109989830791524)
('sustentable', 0.44109989830791524)
('retiene', 0.44094724216964976)
('manuel', 0.4408558308880994)
('afiliados', 0.44075287607002117)
('bases', 0.4405653704065223)
('mantuvo', 0.4405653704065223)
('ninguno', 0.4405653704065223)
('prácticas', 0.4405653704065223)
('terrible', 0.4405653704065223)
('tope', 0.4405653704065223)
('convertirían', 0.4404144888308096)
('dado', 0.44040888926196664)
('stfrm', 0.4403445824427214)
('bloquea', 0.4403360883871389)
('instancia', 0.43985971194354806)
('virginia', 0.43960285855479964)
('crear', 0.4394291129887852)
('tampoco', 0.4394291129887852)
('toca', 0.4394291129887852)
('embargo', 0.43942032224673916)
('zedillo', 0.43881726545295024)
('colonias', 0.43841823262295654)
('distrito', 0.43840201429442427)
('josé', 0.43839465033943553)
('modificar', 0.438129807350273)
('reestructuraciones', 0.438129807350273)
('funcionamiento', 0.4380488655200438)
('don', 0.4378373852272703)
('estaban', 0.43770068208029644)
('cosa', 0.4375590146492239)
('hubo', 0.4374317079297452)
('huelga', 0.4374317079297452)
('nada', 0.4374317079297452)
('gerente', 0.43677538950097494)
('contrato', 0.4362596351625944)
('ulloa', 0.4362596351625944)
('kilo', 0.4359825569287607)
('organos', 0.4359825569287607)
('aguda', 0.4358281083591404)
('decida', 0.4358281083591404)
('dignidad', 0.4358281083591404)
('ferrocarrileros', 0.4358281083591404)
('gestión', 0.4358281083591404)
('aforismo', 0.4354675153349888)
('burla', 0.4354675153349888)
('conozca', 0.4354675153349888)
('descubríamos', 0.4354675153349888)
('elevarse', 0.4354675153349888)
('escena', 0.4354675153349888)
('lombardista', 0.4354675153349888)
('sagrada', 0.4354675153349888)
('zapatismo', 0.4354675153349888)
('guerrero', 0.4351256842521862)
('debemos', 0.4348129301376483)
('diseño', 0.4348129301376483)
('lector', 0.43454433836937995)
('agradezgo', 0.43443560034118534)
('amib', 0.43443560034118534)
('andres', 0.43443560034118534)
('anulado', 0.43443560034118534)
('apelación', 0.43443560034118534)
('automática', 0.43443560034118534)
('becerril', 0.43443560034118534)
('cabezas', 0.43443560034118534)
('citan', 0.43443560034118534)
('comenta', 0.43443560034118534)
('contacto', 0.43443560034118534)
('contratos', 0.43443560034118534)
('cooperativa', 0.43443560034118534)
('cómplice', 0.43443560034118534)
('demostrada', 0.43443560034118534)
('desafío', 0.43443560034118534)
('desobediente', 0.43443560034118534)
('desviados', 0.43443560034118534)
('diciéndose', 0.43443560034118534)
('dilucidar', 0.43443560034118534)
('dobla', 0.43443560034118534)
('emiliano', 0.43443560034118534)
('enfrentamos', 0.43443560034118534)
('financiamiento', 0.43443560034118534)
('forja', 0.43443560034118534)
('fulgor', 0.43443560034118534)
('godwin', 0.43443560034118534)
('ignominia', 0.43443560034118534)
('ldc', 0.43443560034118534)
('leguleyos', 0.43443560034118534)
('linda', 0.43443560034118534)
('llenar', 0.43443560034118534)
('manejan', 0.43443560034118534)
('monja', 0.43443560034118534)
('notar', 0.43443560034118534)
('ocultar', 0.43443560034118534)
('prevalecieran', 0.43443560034118534)
('psinet', 0.43443560034118534)
('reina', 0.43443560034118534)
('sabio', 0.43443560034118534)
('sobrio', 0.43443560034118534)
('socioeconómica', 0.43443560034118534)
('spyglass', 0.43443560034118534)
('sucia', 0.43443560034118534)
('suiza', 0.43443560034118534)
('sumada', 0.43443560034118534)
('urgentes', 0.43443560034118534)
('valderrama', 0.43443560034118534)
('vega', 0.43443560034118534)
('zapata', 0.43443560034118534)
('gobernador', 0.4343064385722117)
('marchas', 0.4343064385722117)
('pone', 0.4343064385722117)
('absuelto', 0.434220309381762)
('funcionarios', 0.4338784024789442)
('original', 0.4336130052126413)
('alfredo', 0.43321132564035764)
('manos', 0.4331840307201503)
('palma', 0.4331840307201503)
('rendimiento', 0.4331515013642882)
('niveles', 0.43266993366088574)
('completa', 0.4324508806940346)
('fiscal', 0.4324508806940346)
('trabajar', 0.4324014549117491)
('mayores', 0.43191800613164655)
('garcia', 0.4311712918076294)
('alcohólicas', 0.4310908463117584)
('encontramos', 0.4310908463117584)
('indica', 0.43106481661356055)
('importantes', 0.4307819789099315)
('necesario', 0.430695722602382)
('desplomará', 0.43032044579981577)
('prudente', 0.43032044579981577)
('vencimiento', 0.43032044579981577)
('abierto', 0.4294420876935855)
('cifra', 0.4294420876935855)
('crecieron', 0.4294420876935855)
('sobrevaluación', 0.4294420876935855)
('claras', 0.42940434436961034)
('natalio', 0.42940434436961034)
('patrullas', 0.42940434436961034)
('hidalgo', 0.4293433673757116)
('departamentos', 0.4290962030750096)
('ofrece', 0.42901001858962373)
('flujo', 0.4289370797303828)
('canta', 0.4287680150990659)
('célebre', 0.4287680150990659)
('definitivos', 0.4287680150990659)
('eco', 0.4287680150990659)
('estrella', 0.4287680150990659)
('extrema', 0.4287680150990659)
('issste', 0.4287680150990659)
('llena', 0.4287680150990659)
('ocurrirán', 0.4287680150990659)
('os', 0.4287680150990659)
('prosiguen', 0.4287680150990659)
('regaño', 0.4287680150990659)
('reparación', 0.4287680150990659)
('sobreseimiento', 0.4287680150990659)
('tabulador', 0.4287680150990659)
('tumbalá', 0.4287680150990659)
('navarrete', 0.4285916761999364)
('leído', 0.42812637188709424)
('te', 0.428104530376385)
('objetivo', 0.42800890913615575)
('afirma', 0.42794992782616403)
('permitirá', 0.42794992782616403)
('reporteros', 0.42794992782616403)
('disminuyó', 0.42794115852215797)
('esquema', 0.42792975815829254)
('pesar', 0.4275906023624657)
('bancario', 0.4273646209799015)
('acumulación', 0.4269453313697856)
('admitió', 0.4269453313697856)
('agropecuaria', 0.4269453313697856)
('atribuciones', 0.4269453313697856)
('aumentando', 0.4269453313697856)
('ausentismo', 0.4269453313697856)
('bell', 0.4269453313697856)
('brusca', 0.4269453313697856)
('concamin', 0.4269453313697856)
('confluencia', 0.4269453313697856)
('conforma', 0.4269453313697856)
('desierto', 0.4269453313697856)
('desventaja', 0.4269453313697856)
('disciplina', 0.4269453313697856)
('etiqueta', 0.4269453313697856)
('habría', 0.4269453313697856)
('huerta', 0.4269453313697856)
('humillación', 0.4269453313697856)
('hundirnos', 0.4269453313697856)
('imprecisas', 0.4269453313697856)
('inmunes', 0.4269453313697856)
('labastida', 0.4269453313697856)
('llaga', 0.4269453313697856)
('manifestaciones', 0.4269453313697856)
('mezquindades', 0.4269453313697856)
('molestia', 0.4269453313697856)
('monumental', 0.4269453313697856)
('nubes', 0.4269453313697856)
('nutrición', 0.4269453313697856)
('padece', 0.4269453313697856)
('pera', 0.4269453313697856)
('pretendiendo', 0.4269453313697856)
('ríos', 0.4269453313697856)
('sentar', 0.4269453313697856)
('sonorense', 0.4269453313697856)
('absoluta', 0.4263535842643765)
('alimentación', 0.4263535842643765)
('bajas', 0.4263535842643765)
('inmueble', 0.4263535842643765)
('lleven', 0.4263535842643765)
('dirigentes', 0.42617005926313595)
('impacto', 0.42615961713446954)
('éxodo', 0.42615961713446954)
('índice', 0.4258320632653597)
('atacar', 0.4254754091110655)
('marcha', 0.4254754091110655)
('parmistas', 0.4254754091110655)
('registrados', 0.4254754091110655)
('realizó', 0.42544727757550554)
('notas', 0.42511227859493017)
('pudiera', 0.425097753600473)
('reformas', 0.42506763959618216)
('baranda', 0.42481750043075533)
('becas', 0.42465833467087083)
('enfoques', 0.42465833467087083)
('pedazo', 0.42465833467087083)
('yo', 0.4246583346708707)
('involucra', 0.42457940093737795)
('moneda', 0.42457940093737795)
('doctora', 0.4244485750459857)
('villegas', 0.4244485750459857)
('r', 0.42439402056153147)
('telefónicas', 0.42439402056153147)
('políticos', 0.4242464131643719)
('derecho', 0.4241843903383534)
('abre', 0.4238018630801539)
('bancomer', 0.4238018630801539)
('asume', 0.42379507415794887)
('determinado', 0.42379507415794887)
('colocar', 0.4237135986070358)
('dicha', 0.4237135986070358)
('operaciones', 0.4237135986070358)
('amplio', 0.4232001968840857)
('podrá', 0.4232001968840857)
('presentó', 0.4232001968840857)
('salió', 0.4232001968840857)
('capitalinos', 0.4226390140304928)
('obregón', 0.42242169455319006)
('angustia', 0.422068514863143)
('colocará', 0.422068514863143)
('emotivo', 0.422068514863143)
('especialidades', 0.422068514863143)
('importadora', 0.422068514863143)
('marcó', 0.422068514863143)
('neoliberal', 0.422068514863143)
('postergada', 0.422068514863143)
('ultrapasteurizada', 0.422068514863143)
('caídos', 0.4219887513710081)
('mudo', 0.4219887513710081)
('páginas', 0.4219518187221858)
('contaminación', 0.42187312534095206)
('llevó', 0.42170375859765413)
('movimientos', 0.42170375859765413)
('carece', 0.42161632221699447)
('conjuntado', 0.42161632221699447)
('productividad', 0.42161632221699447)
('servir', 0.42161632221699447)
('valido', 0.42161632221699447)
('pnud', 0.4215950306140006)
('intenso', 0.4203903033864227)
('sacrificio', 0.4203903033864227)
('sindicalismo', 0.4201826519519771)
('capacitación', 0.42012330411948456)
('concluir', 0.4200625987997463)
('ponce', 0.4200625987997463)
('restaurantero', 0.4200625987997463)
('aguascalientes', 0.41985208573610633)
('buen', 0.41966436552241304)
('contingencia', 0.41964022048973365)
('mejorar', 0.41947735427321353)
('sitios', 0.41947735427321353)
('aterrizar', 0.41945506239838587)
('boca', 0.41945506239838587)
('cama', 0.41945506239838587)
('acumulada', 0.4194550623983858)
('albores', 0.4194550623983858)
('amelia', 0.4194550623983858)
('claroscuro', 0.4194550623983858)
('complejidad', 0.4194550623983858)
('concretamente', 0.4194550623983858)
('confundidos', 0.4194550623983858)
('contemplar', 0.4194550623983858)
('correspondió', 0.4194550623983858)
('cuadró', 0.4194550623983858)
('cuestas', 0.4194550623983858)
('dedo', 0.4194550623983858)
('deshabitadas', 0.4194550623983858)
('doy', 0.4194550623983858)
('enfermedad', 0.4194550623983858)
('enlazada', 0.4194550623983858)
('experiencia', 0.4194550623983858)
('expusieron', 0.4194550623983858)
('extracción', 0.4194550623983858)
('formulación', 0.4194550623983858)
('llegaron', 0.4194550623983858)
('marzocon', 0.4194550623983858)
('militarmente', 0.4194550623983858)
('méxicopuebla', 0.4194550623983858)
('ocupada', 0.4194550623983858)
('padecía', 0.4194550623983858)
('pecuarios', 0.4194550623983858)
('reduciéndose', 0.4194550623983858)
('represión', 0.4194550623983858)
('sequías', 0.4194550623983858)
('shannon', 0.4194550623983858)
('solucionar', 0.4194550623983858)
('solventar', 0.4194550623983858)
('toman', 0.4194550623983858)
('tratar', 0.4194550623983858)
('valen', 0.4194550623983858)
('vilo', 0.4194550623983858)
('wilhelmy', 0.4194550623983858)
('mesoamérica', 0.41899622354192584)
('pan', 0.41871876474518155)
('foro', 0.41871652802211756)
('modelos', 0.41843473721317614)
('ciudadanos', 0.4184171786244478)
('engaños', 0.4184171786244478)
('reacciones', 0.4184171786244478)
('telecomunicaciones', 0.4184171786244478)
('tomás', 0.4184171786244478)
('hora', 0.41798823455408984)
('oxígeno', 0.4178311253337983)
('europa', 0.41773949258177345)
('xii', 0.41773949258177345)
('cuerpo', 0.41739222377903207)
('acaso', 0.41736098357512397)
('muestras', 0.41735789462793027)
('asciende', 0.4172724089043463)
('acarreo', 0.4168790601696125)
('butírica', 0.4168790601696125)
('carruseles', 0.4168790601696125)
('colectivo', 0.4168790601696125)
('famosa', 0.4168790601696125)
('humano', 0.4168790601696125)
('insalubridad', 0.4168790601696125)
('romo', 0.4168790601696125)
('taqueos', 0.4168790601696125)
('votantes', 0.4168790601696125)
('planteó', 0.4163865862113139)
('debió', 0.4162107101374862)
('dijeron', 0.41620085202193285)
('gramos', 0.4161651679774534)
('hubieran', 0.4158493038167001)
('primeros', 0.41580551344945044)
('software', 0.4157290467782215)
('tarjeta', 0.4157290467782215)
('avanzar', 0.4154853668215185)
('primeras', 0.4154853668215185)
('africa', 0.4153690146272201)
('coincidente', 0.4153690146272201)
('cosechas', 0.4153690146272201)
('descuento', 0.4153690146272201)
('efectuadas', 0.4153690146272201)
('entrañas', 0.4153690146272201)
('estimulos', 0.4153690146272201)
('moralización', 0.4153690146272201)
('multimedia', 0.4153690146272201)
('obligada', 0.4153690146272201)
('osciló', 0.4153690146272201)
('previeron', 0.4153690146272201)
('ramiro', 0.4153690146272201)
('posee', 0.4152019847036431)
('legalidad', 0.4151528454662732)
('regreso', 0.4149934178952445)
('alianzas', 0.41446154975078603)
('alterar', 0.41446154975078603)
('calderón', 0.41446154975078603)
('porras', 0.41446154975078603)
('caer', 0.4141978112004609)
('quede', 0.41387153431712737)
('plantas', 0.41346284722126597)
('cruces', 0.4133341124129809)
('espión', 0.4133341124129809)
('motor', 0.4133341124129809)
('postergan', 0.4133341124129809)
('malos', 0.4132458939077629)
('administrativa', 0.4131207586418599)
('deficiente', 0.4131207586418599)
('sobrevivir', 0.4131207586418599)
('tradicionales', 0.4131207586418599)
('gonzález', 0.41298886834343207)
('origen', 0.412412532710777)
('procesos', 0.412412532710777)
('varias', 0.412412532710777)
('inmediatas', 0.41238286903620514)
('recuperarse', 0.4123228680651449)
('adelante', 0.41214179812223056)
('amargo', 0.41214179812223056)
('corella', 0.41201926450925863)
('suficiente', 0.41200812328284586)
('advertía', 0.41196479342698605)
